,filename,category,set
115,biological/biological940.jpg,biological,1
116,shoes/shoes1616.jpg,shoes,1
117,metal/metal669.jpg,metal,1
118,shoes/shoes15.jpg,shoes,1
119,plastic/plastic30.jpg,plastic,1
120,clothes/clothes1380.jpg,clothes,1
121,clothes/clothes5105.jpg,clothes,1
122,clothes/clothes3958.jpg,clothes,1
123,clothes/clothes2866.jpg,clothes,1
124,shoes/shoes1571.jpg,shoes,1
125,clothes/clothes3250.jpg,clothes,1
126,clothes/clothes4860.jpg,clothes,1
127,plastic/plastic104.jpg,plastic,1
128,clothes/clothes1161.jpg,clothes,1
129,clothes/clothes2180.jpg,clothes,1
130,shoes/shoes888.jpg,shoes,1
131,shoes/shoes1015.jpg,shoes,1
132,clothes/clothes4738.jpg,clothes,1
133,plastic/plastic583.jpg,plastic,1
134,clothes/clothes3977.jpg,clothes,1
135,shoes/shoes1074.jpg,shoes,1
136,clothes/clothes265.jpg,clothes,1
137,clothes/clothes698.jpg,clothes,1
138,paper/paper63.jpg,paper,1
139,battery/battery72.jpg,battery,1
140,biological/biological90.jpg,biological,1
141,metal/metal719.jpg,metal,1
142,clothes/clothes3284.jpg,clothes,1
143,clothes/clothes7.jpg,clothes,1
144,metal/metal303.jpg,metal,1
145,plastic/plastic279.jpg,plastic,1
146,plastic/plastic180.jpg,plastic,1
147,clothes/clothes3075.jpg,clothes,1
148,biological/biological28.jpg,biological,1
149,cardboard/cardboard844.jpg,cardboard,1
150,trash/trash426.jpg,trash,1
151,clothes/clothes4376.jpg,clothes,1
152,clothes/clothes3369.jpg,clothes,1
153,green-glass/green-glass454.jpg,green-glass,1
154,clothes/clothes34.jpg,clothes,1
155,clothes/clothes2920.jpg,clothes,1
156,white-glass/white-glass103.jpg,white-glass,1
157,metal/metal84.jpg,metal,1
158,battery/battery92.jpg,battery,1
159,white-glass/white-glass582.jpg,white-glass,1
160,green-glass/green-glass581.jpg,green-glass,1
161,clothes/clothes4691.jpg,clothes,1
162,metal/metal148.jpg,metal,1
163,paper/paper931.jpg,paper,1
164,clothes/clothes1233.jpg,clothes,1
165,clothes/clothes2010.jpg,clothes,1
166,shoes/shoes1075.jpg,shoes,1
167,white-glass/white-glass335.jpg,white-glass,1
168,white-glass/white-glass191.jpg,white-glass,1
169,trash/trash650.jpg,trash,1
170,clothes/clothes270.jpg,clothes,1
171,clothes/clothes2042.jpg,clothes,1
172,clothes/clothes1182.jpg,clothes,1
173,shoes/shoes1420.jpg,shoes,1
174,clothes/clothes2201.jpg,clothes,1
175,cardboard/cardboard857.jpg,cardboard,1
176,paper/paper315.jpg,paper,1
177,battery/battery675.jpg,battery,1
178,metal/metal156.jpg,metal,1
179,white-glass/white-glass759.jpg,white-glass,1
180,clothes/clothes1501.jpg,clothes,1
181,clothes/clothes2394.jpg,clothes,1
182,clothes/clothes4845.jpg,clothes,1
183,clothes/clothes2582.jpg,clothes,1
184,brown-glass/brown-glass587.jpg,brown-glass,1
185,clothes/clothes356.jpg,clothes,1
186,clothes/clothes1249.jpg,clothes,1
187,clothes/clothes4191.jpg,clothes,1
188,metal/metal448.jpg,metal,1
189,clothes/clothes2115.jpg,clothes,1
190,cardboard/cardboard333.jpg,cardboard,1
191,shoes/shoes761.jpg,shoes,1
192,clothes/clothes1177.jpg,clothes,1
193,brown-glass/brown-glass320.jpg,brown-glass,1
194,clothes/clothes3388.jpg,clothes,1
195,shoes/shoes1200.jpg,shoes,1
196,clothes/clothes3457.jpg,clothes,1
197,paper/paper516.jpg,paper,1
198,metal/metal354.jpg,metal,1
199,clothes/clothes4267.jpg,clothes,1
200,green-glass/green-glass532.jpg,green-glass,1
201,plastic/plastic548.jpg,plastic,1
202,paper/paper401.jpg,paper,1
203,clothes/clothes4234.jpg,clothes,1
204,cardboard/cardboard766.jpg,cardboard,1
205,metal/metal402.jpg,metal,1
206,shoes/shoes1802.jpg,shoes,1
207,shoes/shoes449.jpg,shoes,1
208,brown-glass/brown-glass122.jpg,brown-glass,1
209,clothes/clothes5005.jpg,clothes,1
210,clothes/clothes4647.jpg,clothes,1
211,battery/battery315.jpg,battery,1
212,green-glass/green-glass319.jpg,green-glass,1
213,clothes/clothes5226.jpg,clothes,1
214,clothes/clothes5270.jpg,clothes,1
215,biological/biological788.jpg,biological,1
216,shoes/shoes718.jpg,shoes,1
217,shoes/shoes1915.jpg,shoes,1
218,shoes/shoes1974.jpg,shoes,1
219,biological/biological526.jpg,biological,1
220,cardboard/cardboard440.jpg,cardboard,1
221,biological/biological494.jpg,biological,1
222,shoes/shoes31.jpg,shoes,1
223,paper/paper94.jpg,paper,1
224,metal/metal563.jpg,metal,1
225,biological/biological747.jpg,biological,1
226,clothes/clothes4047.jpg,clothes,1
227,shoes/shoes415.jpg,shoes,1
228,metal/metal185.jpg,metal,1
229,cardboard/cardboard613.jpg,cardboard,1
230,metal/metal47.jpg,metal,1
231,metal/metal73.jpg,metal,1
232,metal/metal95.jpg,metal,1
233,metal/metal304.jpg,metal,1
234,clothes/clothes112.jpg,clothes,1
235,metal/metal271.jpg,metal,1
236,trash/trash45.jpg,trash,1
237,biological/biological58.jpg,biological,1
238,shoes/shoes1907.jpg,shoes,1
239,shoes/shoes441.jpg,shoes,1
240,clothes/clothes1208.jpg,clothes,1
241,shoes/shoes1192.jpg,shoes,1
242,white-glass/white-glass400.jpg,white-glass,1
243,metal/metal197.jpg,metal,1
244,paper/paper2.jpg,paper,1
245,biological/biological446.jpg,biological,1
246,clothes/clothes1089.jpg,clothes,1
247,biological/biological387.jpg,biological,1
248,clothes/clothes1893.jpg,clothes,1
249,clothes/clothes3318.jpg,clothes,1
250,clothes/clothes2673.jpg,clothes,1
251,clothes/clothes1154.jpg,clothes,1
252,cardboard/cardboard283.jpg,cardboard,1
253,clothes/clothes5204.jpg,clothes,1
254,metal/metal302.jpg,metal,1
255,paper/paper297.jpg,paper,1
256,biological/biological697.jpg,biological,1
257,cardboard/cardboard715.jpg,cardboard,1
258,shoes/shoes728.jpg,shoes,1
259,plastic/plastic396.jpg,plastic,1
260,biological/biological246.jpg,biological,1
261,clothes/clothes4398.jpg,clothes,1
262,trash/trash125.jpg,trash,1
263,cardboard/cardboard328.jpg,cardboard,1
264,metal/metal571.jpg,metal,1
265,green-glass/green-glass81.jpg,green-glass,1
266,paper/paper473.jpg,paper,1
267,clothes/clothes2782.jpg,clothes,1
268,clothes/clothes3963.jpg,clothes,1
269,battery/battery611.jpg,battery,1
270,battery/battery302.jpg,battery,1
271,biological/biological710.jpg,biological,1
272,clothes/clothes4426.jpg,clothes,1
273,paper/paper637.jpg,paper,1
274,green-glass/green-glass31.jpg,green-glass,1
275,plastic/plastic45.jpg,plastic,1
276,biological/biological949.jpg,biological,1
277,clothes/clothes20.jpg,clothes,1
278,paper/paper543.jpg,paper,1
279,paper/paper881.jpg,paper,1
280,white-glass/white-glass538.jpg,white-glass,1
281,green-glass/green-glass272.jpg,green-glass,1
282,paper/paper130.jpg,paper,1
283,trash/trash221.jpg,trash,1
284,paper/paper248.jpg,paper,1
285,metal/metal746.jpg,metal,1
286,clothes/clothes1332.jpg,clothes,1
287,clothes/clothes5100.jpg,clothes,1
288,metal/metal440.jpg,metal,1
289,battery/battery656.jpg,battery,1
290,clothes/clothes136.jpg,clothes,1
291,clothes/clothes2958.jpg,clothes,1
292,shoes/shoes708.jpg,shoes,1
293,biological/biological191.jpg,biological,1
294,battery/battery679.jpg,battery,1
295,clothes/clothes2884.jpg,clothes,1
296,trash/trash665.jpg,trash,1
297,trash/trash435.jpg,trash,1
298,green-glass/green-glass215.jpg,green-glass,1
299,brown-glass/brown-glass172.jpg,brown-glass,1
300,white-glass/white-glass298.jpg,white-glass,1
301,paper/paper178.jpg,paper,1
302,white-glass/white-glass117.jpg,white-glass,1
303,green-glass/green-glass55.jpg,green-glass,1
304,brown-glass/brown-glass354.jpg,brown-glass,1
305,shoes/shoes1045.jpg,shoes,1
306,battery/battery179.jpg,battery,1
307,plastic/plastic600.jpg,plastic,1
308,white-glass/white-glass347.jpg,white-glass,1
309,battery/battery43.jpg,battery,1
310,battery/battery277.jpg,battery,1
311,shoes/shoes1475.jpg,shoes,1
312,clothes/clothes3059.jpg,clothes,1
313,clothes/clothes4348.jpg,clothes,1
314,paper/paper49.jpg,paper,1
315,clothes/clothes624.jpg,clothes,1
316,shoes/shoes434.jpg,shoes,1
317,shoes/shoes979.jpg,shoes,1
318,white-glass/white-glass439.jpg,white-glass,1
319,plastic/plastic426.jpg,plastic,1
320,shoes/shoes640.jpg,shoes,1
321,shoes/shoes1655.jpg,shoes,1
322,biological/biological828.jpg,biological,1
323,paper/paper148.jpg,paper,1
324,white-glass/white-glass202.jpg,white-glass,1
325,brown-glass/brown-glass468.jpg,brown-glass,1
326,brown-glass/brown-glass177.jpg,brown-glass,1
327,clothes/clothes2014.jpg,clothes,1
328,white-glass/white-glass464.jpg,white-glass,1
329,metal/metal737.jpg,metal,1
330,battery/battery623.jpg,battery,1
331,plastic/plastic248.jpg,plastic,1
332,battery/battery462.jpg,battery,1
333,white-glass/white-glass419.jpg,white-glass,1
334,cardboard/cardboard824.jpg,cardboard,1
335,clothes/clothes5078.jpg,clothes,1
336,paper/paper146.jpg,paper,1
337,clothes/clothes4791.jpg,clothes,1
338,biological/biological117.jpg,biological,1
339,clothes/clothes3567.jpg,clothes,1
340,shoes/shoes558.jpg,shoes,1
341,brown-glass/brown-glass554.jpg,brown-glass,1
342,clothes/clothes2794.jpg,clothes,1
343,metal/metal72.jpg,metal,1
344,white-glass/white-glass696.jpg,white-glass,1
345,green-glass/green-glass592.jpg,green-glass,1
346,clothes/clothes814.jpg,clothes,1
347,clothes/clothes4897.jpg,clothes,1
348,white-glass/white-glass587.jpg,white-glass,1
349,cardboard/cardboard355.jpg,cardboard,1
350,paper/paper805.jpg,paper,1
351,battery/battery637.jpg,battery,1
352,clothes/clothes5214.jpg,clothes,1
353,clothes/clothes5106.jpg,clothes,1
354,clothes/clothes433.jpg,clothes,1
355,shoes/shoes836.jpg,shoes,1
356,biological/biological812.jpg,biological,1
357,cardboard/cardboard517.jpg,cardboard,1
358,biological/biological960.jpg,biological,1
359,shoes/shoes1522.jpg,shoes,1
360,biological/biological554.jpg,biological,1
361,clothes/clothes4652.jpg,clothes,1
362,white-glass/white-glass21.jpg,white-glass,1
363,shoes/shoes710.jpg,shoes,1
364,paper/paper305.jpg,paper,1
365,clothes/clothes4413.jpg,clothes,1
366,white-glass/white-glass203.jpg,white-glass,1
367,green-glass/green-glass394.jpg,green-glass,1
368,clothes/clothes4032.jpg,clothes,1
369,brown-glass/brown-glass134.jpg,brown-glass,1
370,clothes/clothes2539.jpg,clothes,1
371,clothes/clothes2183.jpg,clothes,1
372,clothes/clothes1358.jpg,clothes,1
373,clothes/clothes1268.jpg,clothes,1
374,shoes/shoes1272.jpg,shoes,1
375,trash/trash668.jpg,trash,1
376,biological/biological147.jpg,biological,1
377,shoes/shoes1577.jpg,shoes,1
378,clothes/clothes694.jpg,clothes,1
379,white-glass/white-glass352.jpg,white-glass,1
380,clothes/clothes664.jpg,clothes,1
381,white-glass/white-glass555.jpg,white-glass,1
382,plastic/plastic738.jpg,plastic,1
383,shoes/shoes725.jpg,shoes,1
384,biological/biological389.jpg,biological,1
385,clothes/clothes5325.jpg,clothes,1
386,green-glass/green-glass169.jpg,green-glass,1
387,shoes/shoes1545.jpg,shoes,1
388,battery/battery890.jpg,battery,1
389,paper/paper375.jpg,paper,1
390,clothes/clothes315.jpg,clothes,1
391,shoes/shoes59.jpg,shoes,1
392,clothes/clothes4784.jpg,clothes,1
393,metal/metal604.jpg,metal,1
394,green-glass/green-glass328.jpg,green-glass,1
395,plastic/plastic662.jpg,plastic,1
396,plastic/plastic77.jpg,plastic,1
397,clothes/clothes3349.jpg,clothes,1
398,shoes/shoes366.jpg,shoes,1
399,cardboard/cardboard607.jpg,cardboard,1
400,clothes/clothes1138.jpg,clothes,1
401,clothes/clothes138.jpg,clothes,1
402,shoes/shoes1120.jpg,shoes,1
403,clothes/clothes2393.jpg,clothes,1
404,white-glass/white-glass684.jpg,white-glass,1
405,clothes/clothes1598.jpg,clothes,1
406,clothes/clothes3247.jpg,clothes,1
407,biological/biological404.jpg,biological,1
408,white-glass/white-glass277.jpg,white-glass,1
409,clothes/clothes2737.jpg,clothes,1
410,clothes/clothes1374.jpg,clothes,1
411,metal/metal123.jpg,metal,1
412,green-glass/green-glass138.jpg,green-glass,1
413,white-glass/white-glass7.jpg,white-glass,1
414,biological/biological141.jpg,biological,1
415,plastic/plastic444.jpg,plastic,1
416,clothes/clothes5155.jpg,clothes,1
417,brown-glass/brown-glass117.jpg,brown-glass,1
418,shoes/shoes1262.jpg,shoes,1
419,clothes/clothes608.jpg,clothes,1
420,cardboard/cardboard478.jpg,cardboard,1
421,clothes/clothes4298.jpg,clothes,1
422,cardboard/cardboard314.jpg,cardboard,1
423,clothes/clothes43.jpg,clothes,1
424,biological/biological984.jpg,biological,1
425,clothes/clothes2724.jpg,clothes,1
426,clothes/clothes4490.jpg,clothes,1
427,clothes/clothes3513.jpg,clothes,1
428,paper/paper806.jpg,paper,1
429,shoes/shoes1431.jpg,shoes,1
430,clothes/clothes5269.jpg,clothes,1
431,clothes/clothes2975.jpg,clothes,1
432,clothes/clothes911.jpg,clothes,1
433,clothes/clothes3186.jpg,clothes,1
434,paper/paper1002.jpg,paper,1
435,clothes/clothes1958.jpg,clothes,1
436,clothes/clothes343.jpg,clothes,1
437,clothes/clothes943.jpg,clothes,1
438,paper/paper332.jpg,paper,1
439,metal/metal67.jpg,metal,1
440,cardboard/cardboard597.jpg,cardboard,1
441,shoes/shoes756.jpg,shoes,1
442,paper/paper657.jpg,paper,1
443,shoes/shoes1661.jpg,shoes,1
444,clothes/clothes1253.jpg,clothes,1
445,biological/biological56.jpg,biological,1
446,white-glass/white-glass749.jpg,white-glass,1
447,trash/trash619.jpg,trash,1
448,battery/battery589.jpg,battery,1
449,battery/battery689.jpg,battery,1
450,cardboard/cardboard180.jpg,cardboard,1
451,metal/metal305.jpg,metal,1
452,white-glass/white-glass104.jpg,white-glass,1
453,plastic/plastic675.jpg,plastic,1
454,shoes/shoes586.jpg,shoes,1
455,battery/battery237.jpg,battery,1
456,clothes/clothes2557.jpg,clothes,1
457,clothes/clothes3971.jpg,clothes,1
458,clothes/clothes1564.jpg,clothes,1
459,paper/paper995.jpg,paper,1
460,shoes/shoes1774.jpg,shoes,1
461,white-glass/white-glass136.jpg,white-glass,1
462,green-glass/green-glass629.jpg,green-glass,1
463,clothes/clothes3481.jpg,clothes,1
464,brown-glass/brown-glass348.jpg,brown-glass,1
465,white-glass/white-glass567.jpg,white-glass,1
466,battery/battery323.jpg,battery,1
467,biological/biological328.jpg,biological,1
468,clothes/clothes4531.jpg,clothes,1
469,clothes/clothes2763.jpg,clothes,1
470,shoes/shoes1720.jpg,shoes,1
471,shoes/shoes1113.jpg,shoes,1
472,plastic/plastic418.jpg,plastic,1
473,clothes/clothes4382.jpg,clothes,1
474,clothes/clothes252.jpg,clothes,1
475,clothes/clothes18.jpg,clothes,1
476,clothes/clothes3794.jpg,clothes,1
477,clothes/clothes2124.jpg,clothes,1
478,brown-glass/brown-glass357.jpg,brown-glass,1
479,brown-glass/brown-glass5.jpg,brown-glass,1
480,white-glass/white-glass621.jpg,white-glass,1
481,green-glass/green-glass196.jpg,green-glass,1
482,paper/paper72.jpg,paper,1
483,clothes/clothes1180.jpg,clothes,1
484,metal/metal296.jpg,metal,1
485,metal/metal427.jpg,metal,1
486,clothes/clothes2762.jpg,clothes,1
487,biological/biological354.jpg,biological,1
488,white-glass/white-glass757.jpg,white-glass,1
489,clothes/clothes70.jpg,clothes,1
490,trash/trash324.jpg,trash,1
491,clothes/clothes2765.jpg,clothes,1
492,white-glass/white-glass243.jpg,white-glass,1
493,biological/biological670.jpg,biological,1
494,clothes/clothes3550.jpg,clothes,1
495,cardboard/cardboard331.jpg,cardboard,1
496,clothes/clothes839.jpg,clothes,1
497,green-glass/green-glass495.jpg,green-glass,1
498,clothes/clothes2892.jpg,clothes,1
499,green-glass/green-glass362.jpg,green-glass,1
500,shoes/shoes223.jpg,shoes,1
501,clothes/clothes4368.jpg,clothes,1
502,shoes/shoes47.jpg,shoes,1
503,biological/biological284.jpg,biological,1
504,green-glass/green-glass161.jpg,green-glass,1
505,brown-glass/brown-glass261.jpg,brown-glass,1
506,biological/biological565.jpg,biological,1
507,clothes/clothes4444.jpg,clothes,1
508,battery/battery322.jpg,battery,1
509,white-glass/white-glass485.jpg,white-glass,1
510,trash/trash392.jpg,trash,1
511,cardboard/cardboard295.jpg,cardboard,1
512,clothes/clothes3126.jpg,clothes,1
513,paper/paper666.jpg,paper,1
514,brown-glass/brown-glass352.jpg,brown-glass,1
515,metal/metal544.jpg,metal,1
516,biological/biological749.jpg,biological,1
517,shoes/shoes407.jpg,shoes,1
518,trash/trash148.jpg,trash,1
519,white-glass/white-glass25.jpg,white-glass,1
520,clothes/clothes3105.jpg,clothes,1
521,clothes/clothes1702.jpg,clothes,1
522,biological/biological659.jpg,biological,1
523,brown-glass/brown-glass373.jpg,brown-glass,1
524,plastic/plastic854.jpg,plastic,1
525,clothes/clothes220.jpg,clothes,1
526,green-glass/green-glass616.jpg,green-glass,1
527,clothes/clothes4063.jpg,clothes,1
528,clothes/clothes4492.jpg,clothes,1
529,plastic/plastic793.jpg,plastic,1
530,biological/biological19.jpg,biological,1
531,battery/battery24.jpg,battery,1
532,clothes/clothes1163.jpg,clothes,1
533,clothes/clothes2053.jpg,clothes,1
534,biological/biological739.jpg,biological,1
535,metal/metal433.jpg,metal,1
536,clothes/clothes1555.jpg,clothes,1
537,clothes/clothes3396.jpg,clothes,1
538,clothes/clothes4324.jpg,clothes,1
539,cardboard/cardboard869.jpg,cardboard,1
540,clothes/clothes2165.jpg,clothes,1
541,clothes/clothes2083.jpg,clothes,1
542,clothes/clothes83.jpg,clothes,1
543,paper/paper944.jpg,paper,1
544,battery/battery76.jpg,battery,1
545,clothes/clothes3662.jpg,clothes,1
546,clothes/clothes5281.jpg,clothes,1
547,white-glass/white-glass481.jpg,white-glass,1
548,clothes/clothes2657.jpg,clothes,1
549,battery/battery737.jpg,battery,1
550,biological/biological725.jpg,biological,1
551,clothes/clothes435.jpg,clothes,1
552,metal/metal168.jpg,metal,1
553,white-glass/white-glass24.jpg,white-glass,1
554,clothes/clothes89.jpg,clothes,1
555,battery/battery445.jpg,battery,1
556,shoes/shoes249.jpg,shoes,1
557,white-glass/white-glass327.jpg,white-glass,1
558,shoes/shoes1888.jpg,shoes,1
559,clothes/clothes421.jpg,clothes,1
560,trash/trash628.jpg,trash,1
561,clothes/clothes3640.jpg,clothes,1
562,clothes/clothes1330.jpg,clothes,1
563,clothes/clothes1759.jpg,clothes,1
564,clothes/clothes4228.jpg,clothes,1
565,battery/battery582.jpg,battery,1
566,brown-glass/brown-glass19.jpg,brown-glass,1
567,cardboard/cardboard444.jpg,cardboard,1
568,clothes/clothes2593.jpg,clothes,1
569,white-glass/white-glass244.jpg,white-glass,1
570,clothes/clothes3438.jpg,clothes,1
571,clothes/clothes5028.jpg,clothes,1
572,shoes/shoes146.jpg,shoes,1
573,cardboard/cardboard702.jpg,cardboard,1
574,paper/paper58.jpg,paper,1
575,trash/trash648.jpg,trash,1
576,white-glass/white-glass619.jpg,white-glass,1
577,metal/metal444.jpg,metal,1
578,clothes/clothes212.jpg,clothes,1
579,plastic/plastic156.jpg,plastic,1
580,brown-glass/brown-glass179.jpg,brown-glass,1
581,brown-glass/brown-glass343.jpg,brown-glass,1
582,clothes/clothes2627.jpg,clothes,1
583,paper/paper143.jpg,paper,1
584,paper/paper360.jpg,paper,1
585,trash/trash84.jpg,trash,1
586,biological/biological193.jpg,biological,1
587,trash/trash244.jpg,trash,1
588,clothes/clothes632.jpg,clothes,1
589,white-glass/white-glass300.jpg,white-glass,1
590,battery/battery265.jpg,battery,1
591,clothes/clothes1585.jpg,clothes,1
592,cardboard/cardboard714.jpg,cardboard,1
593,battery/battery692.jpg,battery,1
594,white-glass/white-glass348.jpg,white-glass,1
595,brown-glass/brown-glass7.jpg,brown-glass,1
596,biological/biological557.jpg,biological,1
597,clothes/clothes5157.jpg,clothes,1
598,clothes/clothes1440.jpg,clothes,1
599,clothes/clothes1052.jpg,clothes,1
600,clothes/clothes3443.jpg,clothes,1
601,trash/trash140.jpg,trash,1
602,clothes/clothes2226.jpg,clothes,1
603,clothes/clothes2909.jpg,clothes,1
604,paper/paper665.jpg,paper,1
605,clothes/clothes4126.jpg,clothes,1
606,clothes/clothes584.jpg,clothes,1
607,paper/paper488.jpg,paper,1
608,metal/metal658.jpg,metal,1
609,clothes/clothes2618.jpg,clothes,1
610,paper/paper671.jpg,paper,1
611,clothes/clothes715.jpg,clothes,1
612,shoes/shoes297.jpg,shoes,1
613,clothes/clothes4808.jpg,clothes,1
614,clothes/clothes21.jpg,clothes,1
615,paper/paper466.jpg,paper,1
616,clothes/clothes2247.jpg,clothes,1
617,metal/metal460.jpg,metal,1
618,clothes/clothes3699.jpg,clothes,1
619,clothes/clothes735.jpg,clothes,1
620,plastic/plastic679.jpg,plastic,1
621,metal/metal262.jpg,metal,1
622,paper/paper104.jpg,paper,1
623,trash/trash279.jpg,trash,1
624,clothes/clothes4688.jpg,clothes,1
625,shoes/shoes971.jpg,shoes,1
626,shoes/shoes639.jpg,shoes,1
627,clothes/clothes4608.jpg,clothes,1
628,clothes/clothes4646.jpg,clothes,1
629,cardboard/cardboard863.jpg,cardboard,1
630,shoes/shoes1232.jpg,shoes,1
631,clothes/clothes1091.jpg,clothes,1
632,clothes/clothes909.jpg,clothes,1
633,shoes/shoes1793.jpg,shoes,1
634,clothes/clothes3272.jpg,clothes,1
635,paper/paper607.jpg,paper,1
636,shoes/shoes261.jpg,shoes,1
637,clothes/clothes4571.jpg,clothes,1
638,clothes/clothes4886.jpg,clothes,1
639,battery/battery311.jpg,battery,1
640,paper/paper359.jpg,paper,1
641,metal/metal485.jpg,metal,1
642,clothes/clothes1468.jpg,clothes,1
643,biological/biological53.jpg,biological,1
644,biological/biological973.jpg,biological,1
645,clothes/clothes2063.jpg,clothes,1
646,green-glass/green-glass460.jpg,green-glass,1
647,trash/trash56.jpg,trash,1
648,clothes/clothes4500.jpg,clothes,1
649,cardboard/cardboard203.jpg,cardboard,1
650,battery/battery839.jpg,battery,1
651,white-glass/white-glass708.jpg,white-glass,1
652,shoes/shoes1083.jpg,shoes,1
653,clothes/clothes3477.jpg,clothes,1
654,battery/battery175.jpg,battery,1
655,brown-glass/brown-glass264.jpg,brown-glass,1
656,plastic/plastic25.jpg,plastic,1
657,clothes/clothes2109.jpg,clothes,1
658,metal/metal496.jpg,metal,1
659,biological/biological115.jpg,biological,1
660,clothes/clothes3191.jpg,clothes,1
661,shoes/shoes1647.jpg,shoes,1
662,clothes/clothes1220.jpg,clothes,1
663,paper/paper347.jpg,paper,1
664,biological/biological132.jpg,biological,1
